pubkey,nchannels,capacity,base,rate,alias
0216ac8c484ff243588de3fe11a3f3729d10f5284ac0ebfbc2a41dc0b0d44eb60f,1,600000,1,0.01,DuckWest94
0216b1bf5b3875e7d138950cf6d9ad135b5ccb18da75cc1e6f2601f759b8b41978,3,589164,1,0.01,btcfullnode
0216da697c497d9b77753d80bf7a40fb19f71b37373fd0ab7701538b1975665d90,5,450000,1,0.01,NoobNode
02170068e07c0ae6f5a144548c279ebc3e8b5da1e921255fb16ae7b39cea777522,3,100873,1,0.01,jigawatt
021718d0d776bc58d4129b0f3de8aeec8421b28b2ea4682fd0dd8c07f12c44d2f0,2,1750000,1,0.01,Evil_spawn_nodl
02175eec20974adc67ea5511a19a01bd15c03ca52a482199b7fafc81d6fa27a096,2,173059,1,0.01,BlitzenStein
021765b59971ff78a2116376bd1fa9f7d253d124c7c494e3323ce9c9835ae13cfa,3,1927822,1,0.01,ThorRB1
021779d56f6992431e959991a664d678a2f41054073adb48c5a351d791c9cb0781,30,68023908,1,0.01,Banana!🍌
0217890e3aad8d35bc054f43acc00084b25229ecff0ab68debd82883ad65ee8266,881,642208512,1,0.01,1ML.com node ALPHA
0217b5c4691c811b14a9221921edf585a5259963523049060eedee2fd81b5c171f,2,506549,1,0.01,DMN737
0217bf1e1fdd7118a71affa77ad77a55aadb8d32311c183c06468d40384b4e6662,5,1165589,1,0.01,HSS56
0217eb8243c95f5a3b7d4c5682d10de354b7007eb59b6807ae407823963c7547a9,10,927812,1,0.01,CULT_OF_THE_DEAD_COW
0217f595c689d9628574d1d5ffaecaecf85e3b4b21d98872eeada228a13b644700,26,68711940,0.7518771846639755,0.01,dead.cash
0217ff73fb7b8eada200f72833e6d744d69eaaa8b003560eaa15b4af80d77180dc,1,400000,1,0.01,0217ff73fb7b8eada200
021802799027508e8a8bf9a0ab96ea78a6a995926a0b1310561a74375a06e14de9,65,48594298,1,0.01,freedom_node
0218078e511de456bba70dda5e76279a949065391f41060deccb1085ac03ee4c9b,19,24464948,1,0.01,Madame_S
021812ed85a46d0d525a769765fe25ac7a2b7b0864bc1b905f93e4066566b1da43,1,50000,1,0.01,
02182847e978b112c6e2e7e65bb6d5dc5811dd855078af4fc3b2fc9fd6fa653ba6,4,2380000,1,0.01,
02184388c6d09c5b3e503c41ab175cafe8de6aa48513af2a1e52e286c5a2882ac0,1,100000,1,1,
021846ed3366cbec5ff48e53a580047f71729a49c5bea6c5f8c9a9582790399a20,4,5014857,1,1,Beengood_Bitcion_Hub
02186884f3175a4935f7ed48cd45bac81391073d4fc5bb706037d083bae3f18036,1,20500,1,0.1,
02188bd6bdbfbc75c0c0f0f6bee29457d4c2a7c553fdbaa6b8e920d8b5b89d4fd4,1,180000,1,0.01,ugu78t8776tfuyy86r823j
021893db301f95d4def153b160f5dad570f7c9efe347a0de89afb6d6a1aa968784,2,3200000,1,0.01,kosmatos
02189a51cd838e189c45230abca24f4cb258d60a0049461b16e0da0956edd7cdfe,2,537669,1,0.01,bitmosaic
0218c47722e9613edf519bfa353d50b3d2bdb37d90f656d98f77bd944bf444c46c,4,5700000,1,0.01,HumboldtMesh
0218e34460681abd93f862c17799b2b45dade4dbc953bb8f67e9ee50e2deb7f8e8,1,180488,1,0.01,CBBHOLLDAV
0219091f6e5674be6892a48cbc20cc5a400a5dd043ae33fa1af23fb0178efdb1a0,12,16378765,1,0.01,Mr.Slippery
02192c27c4382be1800ef1a606528d9cda7c4f089107ed262cbc6de4aa5c5ba65e,1,500000,1,0.01,02192c27c4382be1800e
02196eb3a56cd10494faaa60e53db68cf282a371e357546928a10c780a8d350a83,5,13950000,1,0.01,bittlecat
02196fa102282b3e22dbf486d469656fbec0bcdd7faaa0d59847c756f77c191a65,1,84198,1,0.01,gkeyf34
0219bbfd1406a8438a247089de009bf9eb876dc9e1abafdf5d38cb1b9546ba8dbc,2,67073,1,0.01,SouthLND
0219c2f8818bd2124dcc41827b726fd486c13cdfb6edf4e1458194663fb07891c7,79,152842547,1,0.01,⚡⚡ No Noobs ⚡⚡
0219cf91de41d70a8f955697601ad5d18cb068e84060f9cbb7aa9dcc4138e1d9af,4,6382563,1,0.01,BLUEEUROPA
0219f517b20951ecfeb5cc4534e7a624410efd80ebad44b680bba8ae5322fcf362,3,7097770,1,0.01,0219f517b20951ecfeb5
0219fc8bad855d3c861166a89d637950242230fd3d475bb4a2d1da8c89b97beb0a,2,307407,1,0.01,Trabbi_pG
021a0266be9ba622bd5f85049ab9bbb62e7c8fc3633d117bc5f6c4383a788ca769,7,3687558,1,0.01,Buttcoin
021a302bba94f62b85caa40f2475c7d5245e73cf325d794f8ff1fc63499598ecc3,8,23177215,1,0.01,gulyabani
021a57a09dfa10f5b997c91c22ad45451470240671ca663bf0b900fc35801703b4,12,8269543,1,0.01,HamburgBlitz1
021a7242da9fbdfc646eb43d61ebd31a2a9066fbac21a4a8ba668493be16fc8871,2,5500000,1,0.01,Icheku
021aa85750f8273cc103ce8e5c0ca19587283547cff2f69e018f7159ba837796bd,2,683063,1,0.01,kravederphelp
021aab78c9cfcd3d754b77180fd304f94d18a1ab569a8c1d15090c2dfda7a7d4e6,3,1074742,1,0.01,aolender
021ab661a5be40e3b5be4989222c56cc4cdc7ddf15e128230ef94528e9d9257af7,1,100000,1,0.01,021ab661a5be40e3b5be
021abd04ff7ad5c13115985fc34bf504c14a2602db89c3e0827ac5f3355566abac,12,7131470,1,0.01,Bendrit
021ae62b664c3142edff3d63baa597ef4fcda9139a12cb00cd18fc212d354af540,4,351240,1,0.01,biglar01
021afe46b9961b92d1d297f813a573c6b7c1241e109622f4493f3f7bb1d2c0c85f,6,41848835,1,0.01,BobbyBitcoin
021b065dda2a4e980f82327085f830d20450ad94cbd6e96caa26b5bba2ac95423a,3,3400000,1,0.1,MissBitcoinMai
021b0a1ce2dbae6f8c5e1adcef7b9025038266f5ebc53240e6066b7277d34e19f6,6,7785808,1,0.01,MainHubEurope
021b1c574c2f7e1ec6ae3194e123c174a778c87253781d464e95215e7cbc89aa72,1,32000,1,0.01,021b1c574c2f7e1ec6ae
021b450a2fa186b54e7ddb8849d72fb0f46f203758cff101cc4ed0235e7676e648,1,1000000,1,0.1,
021b56ff970675aa576ba3be3c7fe1e8faf0df70a5a03fcbaffcaad17f3dd05711,5,750000,1,0.01,notarealaddress.com
021b6a273d174738eb808237ae3680a0d8b2ba088ad19449e35082b2642f756fdf,4,3591043,1,0.01,021b6a273d174738eb80
021b7d3c5f49dcf9d2e00a1021394b62e9dabcbb3a549643f8b9f510fc77699e54,8,2392316,1,0.01,flashflip.io
021b8fa49205638752c473f02a1b6722d6c7f21fbef535e13870633646a5b35ee5,1,100000,1,0.1,
021c3418f87f34d190a3da9fed981e8784cfc044285c1df63484b933e9cba4ee16,8,6877930,1,0.01,OneNilToTheArsenal
021c958a5b83cd10d731216270fee35a3035ab9f42b53f9d0f47bda24366499175,1,100000,1,0.01,021c958a5b83cd10d731
021c97a90a411ff2b10dc2a8e32de2f29d2fa49d41bfbb52bd416e460db0747d0d,31,304802161,1,0.01,021c97a90a411ff2b10d
021cae71a87af1db6f5590f7f959a39e6fd75079ed66530ca01d280079573c2543,16,33876119,1,0.01,GreasedLightning
021d064e3b9a9dfd70f0e7485f4b1e96908d18a006d181a4df43c222a4657454bb,1,60000,1,0.01,techsmalltalk
021d2436cab847373a4212bf6d754ead5304f5d0791479643893a837b295f3441c,44,99918825,1,0.01,DorianIsMySatoshi
021d4276e872069aade4216025597150dd1f0198d63aef651280bb1048a6aab825,33,48101187,1,0.01,Sound
021d7477153209bf1c81060483b4c2519bde173a18cbb3b7b94fb552b79e127323,14,36421427,0.9498416412953836,0.01,SatoshisVision
021d88a89ea9b6660729dd339943ce37596d606a7dcbfe1055c36a57cae252b364,3,406000,0,0.01,PRIVATE
021d8a51035430487094bf6ef5bdba3b7b9ad4f731058b940297d4b60706440684,11,2535513,1,0.1,nelson
021d9deaf090a021c6e464e3becc5296161e8aaf5de3c7a1d517838cd74525834f,33,29105092,1,0.01,Gordon.Now
021da6fede69ffa1606973f8cf77cdffbd3c33127932c3be39d204c327691c5487,1,3000000,1,0.01,021da6fede69ffa16069
021dfd5b4cdc4283eeafe65fe0dcfe8be45db802ece99305e56ba3694805d68a89,32,10865898,1,0.01,whitespark
021e1a6d94209d154c92ddbfbf3a331fdc9bee52c771670f84612cd3dfc52bd9b5,2,960000,1,0.01,nodchblitz
021e3c922b23a728cb4f229404a21ebe6908b9907836f777c73f8ba67b64d07a4c,7,11201845,1,0.01,Pikachu BG Lightning Node
021e64cc0db3fc88a6c151576b1276fc3d9821f8674542f75b8317ffc8c9b394ad,18,13210242,1,0.01,Platanus Vending Machine
021e6d24ce6ab022428b8f047ff82d6029d779cd3eed2e96254444f13bdd7ea796,12,49354889,1,0.09964091642471326,fullnode.48.org
021e811c2d77a47f629f5dd615e5518567cd80f0263b554813e7ce4e9692d21095,2,69808,1,0.01,zrze
021e9fcf4e236d3a38d10997e09f6332c8694d005666ca0d7c97583c0e4da47d48,1,20000,1,0.01,⚡️rasp3b+.lightningcn.com
021ea14955f881b490d8ab5e96a7fac7ad47eaaa58d7723baf10f12aba25f4cea3,4,1738842,1,0.01,Liberlandian
021ec9dcb5db6b31433ad864b64d278a556d56576673db889cb05099d57c01988b,19,51656267,0.6770889561183351,0.01,techblog.one
021ee954322753658ab7629dd387e2616d65408d1f908b78bff8bff98bdf1893ac,1,74626,1,0.01,TestTestTest
021f05bd7bec2dacaafa9eea30e3c2dd64a1eee699c3aad6aeca8a5c6dd6ed3198,14,31699996,0.10851735123247334,0.01,marburg.germany.lnd
021f0f2a5b46871b23f690a5be893f5b3ec37cf5a0fd8b89872234e984df35ea32,1,68785,0.1,0.01,cOunt_BiTula
021f1d05cd85a109bba4ca08503748c18849a0be124828e075828fb761a34392e4,2,540000,1,0.01,senza-sphinx-2
021f37da8aba0c2d3f755515ade6ef29c159e949a56d42c9d116d9c1c01748d490,15,15719259,0.02636162302561463,0.008610519745237355,lndbroc8sj2f
021f5bfc335e949e555e93a1532b670a37ef7325410d2680fe5a8cf483eff161e2,19,70903564,1,0.1,bcwat.ch
021f9e0eb1f9ee6fce867298cc4ee3e389881cefb352579b57c2affdcc4724c3de,6,11895000,0.8932324506094997,0.06231609920134511,MrDawesSr
021fba6193d0073d72762a7194e2c4f1bdfccbf5b8d42a7a0e09f9c7eb0091b1ba,3,883400,1,0.01,021fba6193d0073d7276
021fdb1d2ae9ac1b7b8f0868b92d4a46bdfa4e386dd69a28478587752ddbe0ddc2,1,600000,1,0.01,AlphaCentauri
0220072d95def3bca5c3aae796c3363a9cb523046283ca46ff0bbfad9150ab9577,1,317743,1,0.01,Espe_Sats_2019
0220337c2cf9595080bf5a3a35b2d8cc220a3172c981d461eb8b79aa9981c25ed1,2,1440193,1,0.01,etruscan
02203d17d56d95d657ce7e5cc0867b415042767f051c78010c127899a0a45da15d,8,9847475,1,0.01,CharleeGraceful
02204f9caa8ed94c58ac4ae973601b4ff1ea31af86828ecbfbfc88613f060038ea,3,1410782,1,0.01,AFA - lightning.bitcoin.ovh
0220603d03ddbdf36b8f1143076f8ab923e6fe3803d6baa747f9629f680de2bb65,3,890000,1,0.1,
0220f19e45c0801920bf8fa2a98f6023b4d8f5ee47a2fca49402718b8bb5163f0e,10,1940000,1,0.1,HAPPYWATER
02214448836607586d32c42e46f555092e82363c62bb4dd06b9f625926f5f4a739,2,433830,1,0.01,
0221680d25fcb652398cc04b79e64e5bce3477d430465026aa1f5309a5c02542c5,27,22141447,1,0.01,Tigger's
0221ce6d1d004c7ac1ecb715410bc205882357319f770c8c06c8bd1dae7058d2d3,5,900000,1,0.01,Tacotime1658
02220d035b22cdc64ed228286f4dc77622f3023c73107c87b1cc4b06dc4041d7cd,16,25115029,1,0.01,bitcoinvalley_zero_lighter
02222dd443181165571d236af531295e61212737507aa1cb9a05c82646ff3170ed,9,10491426,1,0.01,becky555
0222671c84e71543ede9b585327779b4baad3e6f46bf3935b2d898ed489d024a2f,14,10290000,1,0.01,SurgeYourself
0222678dd2b2f5512687ee5c8fb768f90743f6052a1f5aaf7a277078aa70be7189,2,550000,1,10,TamisBlitz-Bitcoin-LND
022288432394a8211c1f67e232ed9ef0388d07908724496f9729652f346c80eb36,2,445104,1,0.01,SKYWAY
0222a47fc30384207bbcfb64b583f0106cb3a726f80be642b35344b5e6b7bad313,1,42000,1,0.01,Deus
0222a703b424107f238993588058d942a2b5d67fcb8404bb576f9036729131a96b,2,1000000,1,0.01,ridethelightning
02230723779a2d4a31d2bdd5f8da8b441316aff6915bcc731684ab1df2b5cf6bcf,2,200000,1,0.01,Slocala.Node
0223390bea8aa598442d056ace37c07e7364da1341b3681c371f6619b2879c0af2,8,7129726,1,0.01,ln.whittington.capital
02233a3b30d7c8b08542eefe66978e45d2962ed21e857ce33ea1452b5b90173d77,46,155896439,1,0.01,Coincards
0223497b9a8e088dbb020ed3bd174212213d20008cc9ccbb3fe3ff6b16db08e134,13,26782313,1,0.01,ThunderInParadise
02235e7e27a75a9626f4d6cee16ae1d75e6173227b1c7ac7993e036ef1f695a73d,21,12121145,1,0.01,mejje
0223606a0d738aad783a53c82a2553cb63ae256284326165b9390d2324107d5639,3,800000,1,1,ElizabubLN2
022395b6326a3bfccc479d1ce9b6276374ca1ffce081bd7a6684dd01d382186da2,8,4263677,1,0.01,Cinecalidad
02239c4e65d964b2eef0fa02c8722bccfa97f66716af34115f2a06fb8c575f48b4,1,1000000,1,0.01,SoundOfC
0223b36a4278dbb22cab1f5dcdf6943e70a909de87c43edf201b6b5fe2f0bfc5c9,4,436577,1,0.01,Lowlevel Studios [LND]
0223e666406d7f14455b5442d85f777e3eccdf75c0549afbc56492f3f049158321,1,500000,1,1,Bulgarian_LN01
0224116635bba64dce02283883e68358ad51ab283cb93f5c23c0f042953745c4a8,5,1174741,1,0.01,WowNodeBerlin
02241e1d480fcedaa1268574d530ef8ed5545bacdcd391e40ac58cbed30d001d40,1,1200000,1,0.01,freedomnode.com
02243639dd8cf537e02a9c172bfa1862050c1fdc779fe4920ae6ca64d452fe18aa,2,40000,1,0.01,Neftenbach
022457e61da38e1a7cac56a054eb0ef225d84dfc6b932dfa119ad7fe6fbecdb71d,33,26158905,1,0.01,lnTHOR.com
02247bfd21d78d688de5ac49873d8bb66ef7ffd50a34c8ffeffdbfd23554cc2173,8,2830000,0.8074204946996466,0.01,🐬Pieces⚡
02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,361,2128341736,0.010281887740512738,3.1607254984450486,LNBIG.com [lnd-26]
02247f88ea46563f64f03ed174f33f27544b64cec85475a8c3961637596254aa54,1,1800000,1,0.01,YOUR_NAME [LND]
0224ad133dae522f2708e6b653bb9b38f0951c3341c75356114e6d1e4210373b41,18,38711381,0.7210122780171547,0.01,firezoo
0224b693025530ae2b0897f7b26509fc3f03c8301dd0fc7682cad2a2b7e2b98815,5,9910576,1,0.01,SWISSCOM
0224d2b2c9b101bdcd941b7e6937d81fba6dfed271bf57121b6f001cd63594e2da,2,100000,1,0.1,Tepeyac
02251c2b931203848152b1c52e63ee91c74f53b0bfa8dd634a9b016d7b77c5afa9,16,36729984,1.883404359773203,0.18834043597732034,ITS_THE_FINAL_COUNTDOWN
0225313f6c76ba1fff4bb1d67e6333eb6b514dc7af60346f585cc7dd9ed7cc13f4,9,3374549,1,0.01,zeus@mountolympus [LND]
022536987e692b002191fc9f97638f1b27f5ef65488cb64fe85af2c89727ef0b9f,37,246993472,1,0.01,LightningTheFuture ⚡
022565c24c0498f18f0688f57b5985d2f0c20ce2efc9a99d38e888d6f13016063d,5,2276791,1,0.01,
0225d56c634bfb2e34258a7cfd528f1027065999949139d0c3181d7170adab25ef,1,500000,1,0.01,0225d56c634bfb2e3425
0225e8b0cab6f8833d48ef2ded0bbca47f6045dd9dd8094964ea378b52c196514b,10,40004881,1,0.01,[nodl] - |FIXES THIS|
0225f559ad1bcdd275d06765d7bfa6b1e332b463629bcb80f6ddddb5d8ea30c458,20,7137099,0.34959666385459975,0.06853630025308602,SpeedNet
02262bbc21c171bc91a1d6bbf89571c95873849b9a60d3ea9671b777d852d39ecd,72,84825769,1,0.01,lnd3.vanilla.co.za
0226452dacc16f555e0e0ee5b32116066405642b23d9c400e8442a49ca9120ab6c,1,60000,1,0.01,
02264fe201466c8edfb3f88be77bdb4a1587ebfc556b00fe5a6da7aaa5e2aeedb4,10,2128823,1,0.01,Routemaster
02267328a85feb8952a86f8a2e14fce4f62f62f69638908c43b5656fd04994521f,34,5102178,1,0.01,cryptoboreas
02267dfd3548c201bcc74dbe067748d1738f58a84fdf46063a2396102b436851cb,2,200000,1,0.01,callmekurisu
02267e740f9156ecc621dd66047379fa983a23961f52af1612e6f54079295a86a6,1,1228900,1,0.1,BIZARRENIGHT
0226b3096fed6affd03e745d8340bfd54029f602a902372d4545fb76598735211d,1,990000,1,0.01,davidleeroth
0226dde84717cf1fce10fd796acbbfda0fb5c4b117be9cfd4dac0bf08e69c72e0c,8,13208083,1,0.01,CriptoNovedad
022706ea6499a904b0a545fa6212455bb3fbd0b608e901e3e652a85219b2ed0fd8,1,900000,1,1,UkrainianNode
02270a301ee52bc3e730ad18b81d11537d9d8358f1f132f49f557182ad885e1712,2,1100000,1,0.01,INFOBITISM-[LN-nodl]
02271f8ad4c3375619689776f1de924550e0cc8a9012dd5baf8303d5e28db8c520,11,8501740,1,0.01,Reckless Coffee Company Test Nod
02272bd12e59324d0f2b231fb88f134b57eb26dd100d2cc007df50f18aa12455a2,4,540000,1,0.1,SMOZER
022755c3ff4e5a1d71f573cda4b315887fc00a9e5c9ea9a847d939f3e517e69a70,308,1796245361,0.02277238027116052,2.5419159850233846,LNBIG.com [lnd-34]
0227646082cde99f7f0c0309a23c0a5bacbe7a5bd6a93677ad33263ff52f491fb4,1,1000000,1,0.01,Bitcoin.FastChannel
022769c275239577cbcbf5c86eab4729ceb33206d85ad33c884d5a8e3c5fb418f0,6,2128214,1,0.01,Lunako
0227887f2335fa8bae5bb71c4fd24b086708446abc6973ce1af92ec9ed49c7d100,1,522000,1,0.01,0227887f2335fa8bae5b
0227bf336b0b7f745cc77eefa802e70823e048bcf25fb1772320b8db1048370811,14,13857366,1,0.01,1GiletsJaunes.JMorris
0227d5b940cba21be92244953475ccdd3cefbed8f397be03e3155a5f41f304fc93,36,7895342,1,0.01,libra
0227eb3af05aeadce3d7dee6b5b16f31a67cd1e10eda75044f4104a2222e65823b,5,24966297,1,0.01,0227eb3af05aeadce3d7
0227f79a1bef31ab405eb1f277c35fc7376164e9ce94ac670d52aa2ba40b0c85ed,1,150493,0.45,4.5,please
02280523fff164f19ca4ee877817f09d6e5a03675601adc96755bdc857c67abaa0,3,4845221,1,0.01,egzumer[LND]
02281c99e9329f57481bf00357d0574d55f23427ca88c51fca6ccb276874026994,3,250000,1,0.1,
02282cfc83d4e4ac088a654184be62d7de0be6298e83af39431f9598c8c5631c09,16,19410871,1,0.01,BaconEater
02287afb342ea12113b4f67d3bff8227a826d33e47f713ff32458bc2a05826614b,2,300000,1,0.01,Hal Finney [LND]
0228a777e0b9a7097b30a790dfd731efa2c9cb495c2ab24be947951e95a64e32b9,1,20000,0.9,0.01,0228a777e0b9a7097b30
0228d92bb8c98fbd53296d86cc1284ebd9417021cb5978d5d36189a363fcb4023d,1,60000,1,0.01,
0228e23a6f8d82213cc1880d4c388ae878884db8b20a1bb3d1cd63d8366840c0f8,3,829683,1,0.01,spassov.me
0228e36e7edb27542601c76d9da96c5e2ad9bdffb97365c95764bed049b44a336c,1,60000,1,0.01,0228e36e7edb27542601
0228e4b5e00a05f400411a0b556fa0fd4d7609555dc687bebb9b70419aff15cc3e,23,50930877,0.6718844950382457,1.5662049663900348,thedeathnode
0228f29786492abdc440097247c8c7600d8593b966a8d749dc8668a212c20f8a38,6,2757549,1,0.1,MARTIANROBOTICSINC
0229017ef0ea16973a05fa4cc9c7aa63b026b4ee9f74b50811e541d8c11a2f22ff,5,9600000,1,0.01,All4nodl [LND]
0229223ebdf8ffc5973bb17916c31b50cd9aa26668ea9a91071a67c8f34bf073c7,2,170000,1,0.01,0229223ebdf8ffc5973b
02294ffbd3619e9dcd7e0577d1203ff06828625f421647950888a19cf30b5a635f,24,52827237,1,0.01,LuckyThunder.com
02295bb5f39b9efb30eb925b47175da9903454fff398aa2b230e1049f4cbec6655,5,630000,1,0.01,hannibal_the_2nd/2
022996023fa7b2621d62f01045f9a299ec04a903147b0aa529ab2ecce93fba54f2,4,7800000,1,0.01,022996023fa7b2621d62
0229bf5bfd4f29c6cda971a4979605be9a9553e456b5ef3feb795e8dba232e7005,2,156264,1,0.01,blocktrainer.de
0229bfbea3f31a9b720b9da68e20b53c692860769e446f25daba27f6e9e045ea63,11,35167728,12.307113499058,89882.8939747316,Shai-Hulud
0229cf81c21bbd21c2a41a4ae645933b89bb6d9a5920ca90e41ba270666879adab,1,2000000,1,0.1,
0229edafa4127e98e5b023a1920524f702ac183834b17fa69a04714c8c4401f181,1,300000,1,0.1,
0229f10f2eee9d9690fadb28ac62b88c198f8747bfea6292d51eb6bad78a1a5f35,1,60000,1,0.01,0229f10f2eee9d9690fa
022a096fc8b8fd2b87ba89ae8688651528d24a631a7a05e8c187992abc6f720529,9,10467150,1,0.01,badgerbolt
022a23f1333f982209477ea618a6a9c4a30360b0bc10aba1eaa2aecc5e4dda0989,1,25500,1,0.01,satoshisballs
022a26772e8593f30b9a5c3657576617b14c7244e8d1ef31f7b3f0cf13dc375ae6,1,2000000,1,0.01,Bunnyh
022a4d5326bde5d8d466f32313fd7e6b4c1b2793b512dfd45e89d7ba7301bdd1a2,2,544415,1,0.01,slalom
022a6abdaddacb9cdd4fc9d28f903d1c0d9ddedcdd89e9d10260b77ad135dbcedb,1,125000,1,0.01,ChoochoochooseME
022a7809052db05fde648391a53aba82286e4a517cff1dd61d52cc58572f481a3b,7,8707593,1,0.01,NWO
022a83433fc5c4f525aba9d73960f65444e29ae14713bd8f9a5e0d3d9ae5d3df22,1,100000,1,0.1,
022a94ee8d3b1dd52066b33a46a8f1f7ed0d4a9dcf5b0f310ce52e94a392a79299,4,265000,1,0.1,light#CercleDuCoin
022aa93f2a1180d008c6b40ec176903f48bde4e32e46db099719d2bb2857af029e,1,500000,1,0.01,022aa93f2a1180d008c6
022b05e53c908a39c74f5ae212ab0861b2c70ce2f4366afa045cbabe7e966be285,2,513755,1,0.01,blossom.lightning
022b213281fad5065c66ed53a53198a04b4cb528ce92d76ed0175471b93f1db74f,57,96215542,0,0.009729773387339023,Arkhams_Coin_Cultists
022b458daae27a4e42c4a523502b7f078a8e9e179310e30562759cfa97a35dd5fa,1,200000,1,0.01,sfrdev
022b48d82a5794064668226cd12ff826282b6461bb98f85a9d49d6a7179392e579,1,406006,1,0.01,
022b773a6bcbd48f6fe924d5786d8419b3f5333f69009673b379bc83c654b86fa0,2,2057347,1,0.1,
022b84e25b214b836a06f07ae5a16f11f367469ec09f44347f90d8b5de6a103bae,4,8897204,1,0.01,Leetning.com #2 SWE
022b8ec0380b727f619a653064122dbfafa69825c7274bc365e3235e6efcc868b5,10,72541292,1,0.01,apay.io
022bae25719cc730d8369e918fb96e1a5ab30441514371510e15a51052abb2d1fa,1,25000,1,0.01,wilbobaggins
022bce36d35f92a5830206d21467af0a7c2431fc7e0135d9b86430c1a273974a18,4,795540,1,0.01,UnfairCheap
022be6257c27afe5410c732d1f0269eabef306400725a277c5ffdf32fcbbb32c0a,3,4470548,0.13480337757250344,0.01,LightningBartzi
022c10817fd76e01c63198967a77e3a2ac1d051267d80983790889481ff7ce15e1,30,23781972,1,0.01,~V~0x1xAmsterdamxNL
022c1f1ec7f9f065056c97f32a0f2275db0bc74583630c6592e7dda2d92df8e03a,9,39320336,1,0.01,TFTC☇
022c2377ef5e78e2903db7b46141ed627e84c6d000686fdabb15a84c7540631f25,1,106414,1,0.01,pambi
022c260f9ad58196af280c80a96ec9eabf6404df59ff1a7553b0f381c875a29ba0,314,2045757182,0.03245897076068532,2.884490689291394,LNBIG.com [lnd-37]
022c27b7140c6a5a3d0e6dc0db3d92103e0bfad98809b461a8136e07295688f999,14,13080592,1,0.01,LND.info
022c3b4bdf935d254a3b3689f0496b8ca55655bf7c5032664899fec252f993bc5e,15,19745131,0.049,90,nachdenklich
022c699df736064b51a33017abfc4d577d133f7124ac117d3d9f9633b6297a3b6a,136,526381288,1,0.01,GloBee.com
022ca0a8a0c2278c8ec543e71b5a4d260baed616607570d540f19c4be5abbe2959,1,100000,1,0.1,
022cc95d58eaf52694c83ef5574c38aab5fa725a17b912195ff7941225c44fa125,3,2060007,1,0.01,Huygens
022ce2f0920acd802a3fe37d7c67f8c4e1f4270e9f62426a2e66f987e85e73ff1a,1,60000,1,0.01,022ce2f0920acd802a3f
022ce570ad08ae51142b25a21ebd35ad1eb262e4cb6d4ed689e52fd3188384eeda,2,213553,1,0.01,lndtest
022d11305ec473ade81b3491d317ce23faf28b855186468c24eb195e01651de09a,6,10390000,1,0.01,GRNQRTR
022d191b8b3eddeaa2ccfa94fe617405f3eebb2e7369467ea54ebe9bee87a725f7,2,4383004,1,0.01,crypto.ninja
022d1db4e470d02bfab04066eca93da448d8d75950aded717922d5f2c4f308c824,5,15855329,1,0.01,nodl - Z+
022d2c907ef13d7e36ac1c61e788ba7c9d979b33be1ea21c421796eb11c44d5260,1,98532,1,0.01,022d2c907ef13d7e36ac
022d465e8a23a9c1e00adfa430bc2b446c6438f09a4394fa996143f4e883619850,10,39147957,1,0.01,magic777 [LND]
022d509049e143b1c5fc5383210acb97a3e5a4b0e0d31dd4c920eee92a4aacd312,27,26497055,0.36593333549709584,0.01,Caffeine
022d5798d81406f0ec239d755ed6a10f73f75d710d13d4fe34c2fdecf04295f326,6,1474332,1,0.01,BlazeBTC
022d6413cedd5d7717813e9a9bcd7379043b112daebfc46cf690287fa8587333ae,2,5020701,1,0.01,Satobank
022d89add5b1ec7b5993f9c814c7a5abb83d6baeeb242bffb0dbec1792dc0c7d9b,4,1654718,1,0.01,Blitzerz
022d924a7a9ca6b10fad185ceb321fe29e35df38409ba7355eab46d4cad4a9278d,1,300000,1,0.01,bax
022d989a34726b1610f00e3386d9b9991bff4d54cfcbfb4f1c134524798b7af229,1,100000,1,0.1,
022d9a4847963807a76cef12ea8653d489ba55f1d0674ec9fcbf3816b7248188aa,6,661888,1,0.01,NescaNodeMY
022dcebde0436fd66e97c7e8adf5e869ed68dacbd52c48ee04d8b827380e3ea177,1,100000,1,0.01,
022ddd76775a0deb9fc80acc3399bc19a5bb6fcb8a5acbd47ae7a9a98a7ca05ffe,5,1062711,1,0.01,zero.alpha.belt (cptn-solo)
022df3659d511f156e3ee91ef608a095ce3399234d374c7105356a36a904469372,23,14848935,0.1405786677630416,0.01,Coinnet.EU Lightning ☇
022e0cbff0802ac1a7df0d614aa9636e5bb5c989368844ed70169b974dab55b25c,3,536320,1,0.01,bitcoin-studio-fundroid
022e63bd7c3f4bb7b87bd87a04a6024dc6f76e633f9c1cae0ee0424a070dabc927,2,500000,1,0.01,Delphi_Digital
022ec48186f2366b429d2fca1af2f4fc33dd97a8f42c55ab4c4ab4947f8a3cf768,12,7380000,1,0.01,McVarden
022f0cabe6fa6d4fd909a454792eb9262f83a88754199ed2bde3cb64d87ffbec61,1,200000,1,0.01,
022f3bfa1de8491bad95ea018b17d47efbfe713cd2da59ad5fc380198612b8954a,35,62340097,1,0.01,ABCLightning.io
022f3c0ceeab498504aadb5fe2eb19581ceec0feb70bff24c39973a12a569e01f6,5,8120000,0.7931034482758621,0.01,PizzaNode2
